"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"TRIM77",0.0205752331688833,4.88276882946467,0.0395885712433846,0.968541481919926,0.986974654335093,-6.41774563981707,"","non"
"CACFD1",-0.0909464068982295,5.66667678203403,-0.413054040165607,0.680915239679432,0.853296369276626,-6.41784299702384,"","non"
"SLC17A7",-0.0467604881255301,4.68177292004562,-0.0976114625494009,0.92253871240977,0.967809032408428,-6.41792065598571,"","non"
"SLC66A1",-0.169673270023138,6.29053981908337,-0.555959337305406,0.580131677592727,0.795392748348956,-6.4179301739594,"","non"
"FYCO1",-0.0365834540709242,5.1685105534566,-0.126204578395645,0.89995633792559,0.958049379426241,-6.41793247051308,"","non"
"KLKB1",-0.00601483330123198,5.00177907842107,-0.0137169937773977,0.989097434451516,0.994917304511028,-6.41804997452918,"","non"
"ZCCHC17",-0.0848383536668518,5.80136291192928,-0.459856617203584,0.64714097420032,0.834449589506392,-6.4180549230249,"","non"
"IFT88",-0.0924974154482179,5.23647216681609,-0.421567929012685,0.674719850785036,0.850533045734619,-6.41812987907679,"","non"
"LILRA2",-0.028539683975513,4.83828459464283,-0.0570507423631205,0.954678344635092,0.98114130614441,-6.41819099142386,"","non"
"IKZF1",-0.0114258366404387,4.97489976884296,-0.02339035452002,0.981409965650234,0.992532145588821,-6.41821129052041,"","non"
"TEDC1",-0.123553463587943,5.10241846046403,-0.384413905931512,0.701916135887653,0.862831008278251,-6.41829249092909,"","non"
"LSMEM1",-0.115837456642279,5.37997584387059,-0.404041286258647,0.687497716772952,0.857799059052806,-6.41846850790254,"","non"
"PPP1R1A",0.0406837728360978,4.89754688763873,0.0857075268208347,0.931960200737312,0.971799225122954,-6.41851804875382,"","non"
"GPR32",0.0384475687077526,4.94719375144976,0.0768413457621834,0.938983845997091,0.97485293948056,-6.41856576761039,"","non"
"DCAF5",-0.0973761043313983,5.30326698656059,-0.421730803123424,0.674601548407277,0.850480195929389,-6.4186785538692,"","non"
"TIGAR",0.081630395307247,5.0773577428501,0.260241848641053,0.795493054947866,0.912320963445008,-6.41879060993997,"","non"
"NUB1",-0.145963894052815,6.34812942560913,-0.59302947505463,0.555202249234141,0.778974064509366,-6.41879620664699,"","non"
"NUTM2G",-0.15727389822416,5.75626788447034,-0.549025201122825,0.584853792750801,0.798238790432966,-6.41879906676235,"","non"
"COMP",-0.0637962421722245,4.93846125077426,-0.13157912763396,0.895720268697107,0.955799321889331,-6.41880732363163,"","non"
"CFLAR",0.143560802834379,6.08468209108505,0.568098468134659,0.571909281060445,0.790401392617051,-6.4188095239965,"","non"
"C19orf38",0.0797334330286565,4.93391380543408,0.18839608839834,0.851148272165065,0.937114968782549,-6.41884042600753,"","non"
"PRKAG3",-0.00738519709097574,4.93730355376041,-0.0189941934193704,0.984903442137962,0.993210509374532,-6.41884513282203,"","non"
"SLC18B1",-0.0681207671303978,5.45520787200203,-0.272782711117549,0.785877867096347,0.907334098061225,-6.41885439853264,"","non"
"GATD3A",-0.131564178706966,6.38624064155249,-0.629519861020635,0.531197088190708,0.764609825408026,-6.41887770077359,"","non"
"SCAMP2",0.166752968356821,6.58939656392038,0.584774214545105,0.560707261910052,0.783618826632161,-6.41890984782044,"","non"
"TPPP3",0.125978268133197,6.081418017489,0.382103886174482,0.703620461607529,0.864306147933562,-6.41895540594409,"","non"
"DHX29",0.0750724216384135,5.49013177993334,0.417379756569913,0.677764715768836,0.851722925519795,-6.41896391259877,"","non"
"CCR7",-0.098019236647291,5.29855704046263,-0.273756506737947,0.785132624605888,0.90711235327196,-6.41903073984942,"","non"
"MGLL",0.0726261208907086,5.7001987542652,0.338642943008332,0.735961217716251,0.881168622356276,-6.4190443831785,"","non"
"ZNF322",0.0900944035247733,5.61848587597023,0.409731372697273,0.683339095701379,0.854565347162601,-6.41906855078761,"","non"
"RAB38",0.0290416683161681,4.88008645687758,0.0877003489672808,0.93038224495668,0.970961582354394,-6.41907111358565,"","non"
"SETD1B",-0.0641469602668927,5.44374976662339,-0.287830953543379,0.774384323672498,0.901447138287724,-6.41910500210766,"","non"
"NELFA",0.0952318257474687,5.3710878013864,0.416160253973441,0.678652328665738,0.852024079004186,-6.41918152702287,"","non"
"TAOK1",-0.138277337397096,7.31000851381273,-0.538587267820025,0.591996250750001,0.802966714644085,-6.41918163462311,"","non"
"INSYN1",-0.170891846986507,5.49328883147331,-0.477037391874712,0.634922285799428,0.828051749173119,-6.41922159067007,"","non"
"CTDNEP1",-0.181084401373229,6.99029388360946,-0.601712738657668,0.549441123564824,0.775696769291556,-6.41931869651102,"","non"
"ZNF446",0.0823617123136646,5.39923896115192,0.335885401114925,0.738030170582496,0.882536716684314,-6.41933108797834,"","non"
"DNAH14",0.159092194514526,5.28194881245407,0.509901682743457,0.611833142747991,0.815701892608564,-6.41947661741791,"","non"
"GCLC",0.12073836545206,6.24666325904685,0.595618758772256,0.553481169505387,0.777451724367912,-6.41961380076302,"","non"
"OR4C3",-0.00437107155954042,4.8147137735643,-0.0100278475253442,0.992029530140841,0.996383308782359,-6.41963855559426,"","non"
"MRPS18C",-0.0799568178791539,5.35678391437999,-0.39246879410861,0.695985301304921,0.860520690154717,-6.4197371144349,"","non"
