"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"PARP3",-0.330056326501139,5.78523874823903,-1.34469792054742,0.18474503486064,0.264461995524376,-5.83552223487143,"","non"
"SYNGR1",-0.253740163548162,5.66748723992495,-1.25949915589056,0.213653282610191,0.297470947596506,-5.83573960627312,"","non"
"RBBP6",0.233890343246419,6.37187667188251,1.28217667391583,0.205648674566347,0.28836774846542,-5.83578930344426,"","non"
"SNRNP35",-0.172697502031793,5.44613509434242,-1.32691386266129,0.190519269835485,0.270923824383212,-5.8364892326691,"","non"
"AMIGO3",-0.339729698196764,5.16473071080532,-1.34808358734349,0.183661026318716,0.263042929487863,-5.83675613437036,"","non"
"TMED3",0.25125690587391,5.67137364478152,1.35652416991657,0.180979690910018,0.260042616133898,-5.8382869108353,"","non"
"TRAF5",-0.241395391384562,5.10066567387718,-1.29546898975157,0.201062320954708,0.28324794202009,-5.83979024446792,"","non"
"ZNF598",-0.350258817869719,5.8919178568082,-1.30806907238841,0.196786178085015,0.278301513091625,-5.84007511359793,"","non"
"NDEL1",-0.262673679051989,6.07738128679972,-1.28449307754288,0.204843841761317,0.287575865316249,-5.8418819139998,"","non"
"LLPH",0.150254487136786,6.27901603206952,1.29943814086538,0.199707823960807,0.281647382385438,-5.84209848489937,"","non"
"SPRYD3",0.300981992936094,6.05845073146923,1.29043669158594,0.202789532789862,0.285228061137525,-5.84360688758848,"","non"
"LITAF",0.278650199920929,6.4440251187741,1.35361148729949,0.181901565609725,0.261076402431357,-5.84571279845646,"","non"
