"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"SPATA17",0.1896387,4.73905,0.6011076,0.550386,0.7095062,-6.37751,"","non"
"TPRG1L",0.1492312,5.29891,0.6224425,0.5363774,0.6989046,-6.377602,"","non"
"PGBD5",0.1671016,5.592618,0.6200022,0.5379704,0.700235,-6.377682,"","non"
"CD164",-0.3434075,6.20412,-0.5339064,0.5956868,0.7469908,-6.377761,"","non"
"RPL13A",-0.1835624,6.74123,-0.5585363,0.5788811,0.7333701,-6.377962,"","non"
"DOCK10",0.2486344,6.132429,0.5795135,0.564751,0.7214597,-6.378063,"","non"
"POLR3H",-0.1577199,5.509134,-0.6658928,0.5084299,0.6750994,-6.378241,"","non"
"CD99L2",0.1738495,5.610892,0.6190401,0.538599,0.7007319,-6.378825,"","non"
"CEP192",-0.136275,5.252338,-0.5858588,0.5605107,0.717982,-6.378966,"","non"
"RNF115",-0.03611275,6.283056,-0.1564037,0.8763219,0.9339842,-6.379037,"","non"
"SDE2",-0.1015926,5.866742,-0.6090051,0.5451789,0.7060358,-6.379112,"","non"
"STRN3",0.08980559,5.817675,0.4891222,0.6268168,0.7703685,-6.379127,"","non"
"ME3",0.1505016,5.487937,0.6585532,0.513095,0.6792597,-6.379148,"","non"
"GLIS2",0.1390769,6.431493,0.4588758,0.6482402,0.7854362,-6.379654,"","non"
"ZNF335",0.1721676,5.800635,0.6390196,0.5256217,0.6894328,-6.37972,"","non"
"LONRF2",0.1234846,5.808073,0.5594017,0.5782949,0.7327582,-6.379986,"","non"
"FEM1A",-0.1169345,5.964412,-0.5425615,0.5897551,0.7419129,-6.380035,"","non"
"UBE2Q1",-0.1402211,6.052446,-0.5466746,0.5869461,0.7396814,-6.38014,"","non"
"MCAM",-0.1235251,6.496208,-0.3925039,0.6962941,0.8183315,-6.380284,"","non"
"LPL",0.2074757,5.766754,0.6939149,0.4908313,0.659633,-6.38044,"","non"
"RAB11FIP2",0.1472789,5.738955,0.5851083,0.5610115,0.7184288,-6.38047,"","non"
"IDS",-0.1649277,6.320638,-0.4236405,0.6735794,0.803676,-6.38048,"","non"
"E2F1",-0.2240606,6.253685,-0.5433607,0.5892089,0.7414229,-6.380486,"","non"
"HLA-F",-0.2356012,5.679115,-0.6688671,0.5065459,0.6732742,-6.380531,"","non"
"ANO6",-0.2135782,6.066075,-0.643372,0.5228167,0.6875112,-6.380548,"","non"
"RAMP1",0.2013974,5.607183,0.6481357,0.5197557,0.6852062,-6.38056,"","non"
"SESN3",-0.06529785,6.460509,-0.1494542,0.8817748,0.9359961,-6.380575,"","non"
"MCEE",0.1672939,5.318714,0.6052754,0.5476348,0.7078033,-6.380771,"","non"
"ZNF596",0.1826115,5.022578,0.7036974,0.4847679,0.6547089,-6.381219,"","non"
"SNAP47",0.1657968,5.105239,0.6219514,0.5366978,0.6990916,-6.381663,"","non"
"PPP2R5B",-0.09352323,5.730761,-0.4761679,0.6359541,0.7771957,-6.381852,"","non"
"TMEM170B",0.1617717,5.365089,0.6586014,0.5130643,0.6792597,-6.381866,"","non"
"HELLS",-0.1686706,5.542063,-0.6235844,0.5356329,0.6983568,-6.382072,"","non"
"TMEM183A",0.07576736,6.288768,0.3983121,0.6920347,0.8158965,-6.382098,"","non"
"PFKM",0.08944218,5.98727,0.3735955,0.7102277,0.8281904,-6.382139,"","non"
"GLYR1",-0.1167359,5.761823,-0.6048708,0.5479017,0.7078033,-6.382188,"","non"
"CLNS1A",-0.0812935,6.456362,-0.3844059,0.7022489,0.8224688,-6.382491,"","non"
"PDE4D",0.1273809,5.734948,0.561597,0.5768089,0.7314691,-6.382574,"","non"
"CDCP1",0.1607668,5.004165,0.6057549,0.5473188,0.7076641,-6.382574,"","non"
"LRRC40",0.1212615,5.666215,0.5859051,0.5604799,0.717982,-6.382757,"","non"
"S1PR3",0.1237473,5.465666,0.5897655,0.5579079,0.7160054,-6.383154,"","non"
"THOC6",0.09431766,5.676312,0.5236295,0.6027661,0.752278,-6.383182,"","non"
