"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"MDK",-2.86187548833306,6.3884919682984,-12.5592485158811,4.16862746052697e-19,5.91486550374171e-15,32.9330639527749,"MDK","down"
"FAM181B",2.13452856768513,6.8764733354353,12.2442149529967,1.3494711721933e-18,9.57382323112535e-15,31.4987985415856,"FAM181B","up"
"RBP1",-1.99178816593818,5.91945997985119,-11.5460727657011,1.90370309285536e-17,9.00388106150823e-14,29.2213778548928,"RBP1","down"
"PHLPP1",2.25106846565541,6.81324302899538,11.0100319293529,1.51050281441674e-16,5.35813110843977e-13,27.0798964548067,"PHLPP1","up"
"RARRES2",-1.77152114659253,5.55195390775352,-10.8861912940597,2.44871667787139e-16,6.15186094278226e-13,26.7474224314844,"RARRES2","down"
"TIMP1",-2.8353573709952,6.49531730148379,-10.8707176889775,2.60139302675971e-16,6.15186094278226e-13,26.6460476356746,"TIMP1","down"
"IGFBP3",-2.91044398604988,6.55473509714215,-10.4757346825669,1.22875466982299e-15,2.21099729061829e-12,25.1783051515335,"IGFBP3","down"
"REV3L",1.85807546973405,6.40169406416429,10.4720860818076,1.24659795087366e-15,2.21099729061829e-12,25.0357832748733,"REV3L","up"
"H3C8",-1.85624062015236,5.7345352659037,-10.4260117017918,1.49569570496297e-15,2.35804737307996e-12,25.0179252274393,"H3C8","down"
"AMER2",1.75828921723202,6.15993459610393,10.3886777310758,1.73388160250414e-15,2.46020460579313e-12,24.6736804119743,"AMER2","up"
"COL8A1",-1.70874547953046,5.43053499767105,-10.157102899297,4.34930728336012e-15,5.61021100396334e-12,23.9769571466603,"COL8A1","down"
"MOXD1",-1.56039117555395,5.1129836635084,-9.93830583880681,1.04185176096851e-14,1.23190288636518e-11,23.1395593197259,"MOXD1","down"
"EMP3",-2.07272259286167,6.15141064658219,-9.86333161827562,1.40682462887255e-14,1.33325427328618e-11,22.8537913941781,"EMP3","down"
"FABP5",-1.72598193717886,6.80757651059802,-9.86286497850005,1.40945902454667e-14,1.33325427328618e-11,22.8101501197611,"FABP5","down"
"DIP2C",1.37718448593165,5.74043236444897,9.87656581792283,1.33413754745365e-14,1.33325427328618e-11,22.7420060494225,"DIP2C","up"
"DLL1",2.56908308400789,6.28742787592852,9.83747522476784,1.56053064630074e-14,1.38389808377257e-11,22.6511859157319,"DLL1","up"
"S100A16",-1.74474626811903,6.47032011263525,-9.74671240201156,2.24669792110649e-14,1.87519981191647e-11,22.3560351336982,"S100A16","down"
"APOL4",-1.23423545674248,5.36290040239418,-9.63886959971319,3.46728544489222e-14,2.73318406542087e-11,21.973510424089,"APOL4","down"
"DNAAF5",-1.22188533866602,5.53854186170122,-9.53360716375268,5.30051048900248e-14,3.9583654383398e-11,21.5491144946529,"DNAAF5","down"
"S100A10",-2.86167799254463,7.08164116252906,-9.49898199862299,6.09582950719237e-14,4.32468624387763e-11,21.4053671777082,"S100A10","down"
"PDPN",-2.07721906854123,6.06767625265199,-9.35902982116176,1.07358403223271e-13,7.25384944445237e-11,20.8847268234242,"","down"
"RFC2",-0.938714669865667,5.47662400285635,-9.21758098481225,1.90495499786038e-13,1.22860938475641e-10,20.3171486159848,"","down"
"FRMD3",-1.53760936288947,5.54336989716207,-9.1166437493797,2.87051494129218e-13,1.77085810878238e-10,19.9256180900397,"","down"
"H2BC10",-1.65387375344435,5.47391398977559,-9.09330447989342,3.15627879406546e-13,1.86601832537478e-10,19.8304753054825,"","down"
"CEP41",-1.1875238363926,5.40130591400942,-8.9903921816047,4.79824574899221e-13,2.72329235729802e-10,19.4215536406533,"","down"
"C21orf62",-1.67126562709909,5.26870574674208,-8.95912541339039,5.45007874393078e-13,2.97427566529361e-10,19.3023702776886,"","down"
"RAB36",-1.36791038909311,5.18715995124334,-8.94504097300246,5.7720518246065e-13,3.03332012367932e-10,19.2405750068888,"","down"
"TMEM25",1.026314719116,5.68089995459632,8.91639470137268,6.48701333168478e-13,3.28729400583126e-10,19.0800773994771,"","up"
"LRRN1",1.61495626729575,6.29229502411444,8.86502246675481,7.99910132883159e-13,3.91376719844109e-10,18.8751306999439,"","up"
"MAP4K4",1.48566227218475,7.29802397627984,8.78417137000851,1.11269107259948e-12,5.26265787637135e-10,18.5499780637114,"","up"
"ACSS3",-1.16805103146263,5.4289845209704,-8.75558673105608,1.25049910861633e-12,5.72365543617973e-10,18.4907092463296,"","down"
"IQCE",-1.1297674771126,5.52034853437713,-8.70731910475126,1.52316749753024e-12,6.75381988201769e-10,18.3015403495072,"","down"
"LSP1",-2.36136392608979,5.86728938486978,-8.56487907870412,2.72776236786503e-12,1.17285515871627e-09,17.740313723288,"","down"
"ATRNL1",1.85865978928813,6.14080239454003,8.38995112521316,5.5852721027334e-12,2.33086546663777e-09,16.9906525173713,"","up"
"FLNC",-1.61282623074599,5.63129325272637,-8.35748736336511,6.38046700165936e-12,2.5866413224727e-09,16.9147562422954,"","down"
"NAT16",-1.32230573105761,5.34365892329247,-8.32845577787203,7.18720385529214e-12,2.83275654174278e-09,16.7985779238173,"","down"
"NAPSA",-1.61270812061244,5.24598807520254,-8.29933713523946,8.09901858935143e-12,3.0855545726801e-09,16.6820331308434,"","down"
"ABCC3",-2.04367659536523,5.97099499747554,-8.29443558023757,8.2635191882334e-12,3.0855545726801e-09,16.6634706710323,"","down"
"TBL1X",-1.09146698877118,5.37078073762714,-8.23014100808139,1.07581075516545e-11,3.91402020642119e-09,16.4049084148661,"","down"
"AGPAT2",-1.34996808788,5.65202759715964,-8.21692089689461,1.13579172811051e-11,4.02893720754002e-09,16.3543823926844,"","down"
"STYXL1",-1.12672514106342,5.42320531882606,-8.20902629615267,1.17319546254534e-11,4.06011473611118e-09,16.3219606653077,"","down"
"DMRTA1",-1.54081334298938,4.89942478175959,-8.18711737618856,1.2835849851908e-11,4.33637794163626e-09,16.2330124806534,"","down"
"ITGB5",-1.22631230148197,5.76005036935259,-8.16417165019478,1.41036445547903e-11,4.65387471134696e-09,16.1439292871137,"","down"
"HOXD11",-1.77454901214909,5.32293547377068,-8.14587349000543,1.52039186620096e-11,4.8367624257668e-09,16.0711003499926,"","down"
"INMT",-1.2767282509458,5.49724348248654,-8.14370862853353,1.53396510789701e-11,4.8367624257668e-09,16.0622996460559,"","down"
"SEMA3A",-1.53047681842671,5.42409607123925,-8.09163274184037,1.89966224001941e-11,5.7777818181723e-09,15.8545348374765,"","down"
"OCIAD2",-1.8936615665087,5.75902057128347,-8.08982109302681,1.91384696211219e-11,5.7777818181723e-09,15.8470062633551,"","down"
"TRPM8",-1.61386301354522,4.85540415962922,-8.08167825114468,1.97892366197609e-11,5.84978079995391e-09,15.8149368544977,"","down"
"IL13RA2",-1.28511741730494,5.23771289982335,-8.06427416897634,2.12553620130076e-11,6.0318466320513e-09,15.7458326420971,"","down"
"HES6",1.95628897175503,6.50764228150991,8.06829367599804,2.0907385792386e-11,6.0318466320513e-09,15.7363150491131,"","up"
"MCUB",-1.24661562962753,5.29323945180989,-8.01199662309456,2.63458661633395e-11,7.32983323512988e-09,15.5374987369321,"","down"
"DYNLT3",-1.43579888307974,6.33548402505921,-8.00418914469714,2.72044017791145e-11,7.42313955468953e-09,15.5012351272292,"","down"
"TMEM158",-1.87433472795493,5.9678077546118,-7.96123997660023,3.24529464956466e-11,8.68820486465527e-09,15.334780777234,"","down"
"HRH1",-1.09958933054039,5.40446648618762,-7.95399025199376,3.34339051913023e-11,8.78506816221089e-09,15.3062190517515,"","down"
"TRIP6",-1.20143330202759,5.78375191639572,-7.93810132045638,3.56888228252213e-11,9.0435074384554e-09,15.242997109145,"","down"
"ADM",-1.80036789407291,5.67680480167934,-7.93807838555817,3.56921852529074e-11,9.0435074384554e-09,15.2428923204019,"","down"
"NCF2",-1.61700126432781,5.16017059122499,-7.92141378767154,3.82210451360657e-11,9.51435806027431e-09,15.1765471444448,"","down"
"PID1",2.1081295773871,5.77243881749058,7.90307384950096,4.1211770135263e-11,1.00819621801594e-08,15.079191835897,"","up"
"OSMR",-1.46547207587465,5.1816907073951,-7.89715929409829,4.22253255456556e-11,1.01548329519883e-08,15.0788549015008,"","down"
"CYTIP",-1.76106588586602,5.27549175837614,-7.87413705401107,4.64136379317366e-11,1.09760518102235e-08,14.9876195031773,"","down"
"GAB2",1.20063378820097,6.14372421972116,7.86726147720583,4.77432482930065e-11,1.11053926234339e-08,14.936442681472,"","up"
"BNC2",-1.36344669452469,4.7244954946362,-7.85790101581352,4.96148264888535e-11,1.13545931137152e-08,14.923659377125,"","down"
"SF3B6",1.08479405508019,6.36003614941921,7.84332778731814,5.26757572284849e-11,1.18637511002377e-08,14.8540559437843,"","up"
"CENPV",-1.17163246539258,5.56240741116325,-7.83877507748466,5.36701751489873e-11,1.18988455498278e-08,14.8475113651009,"","down"
"STEAP3",-1.2653825877759,5.22765443960141,-7.75999184603951,7.41790425060983e-11,1.6192714371062e-08,14.5307945219955,"","down"
"MRM2",-1.07204019127707,5.74856288829885,-7.75583011243405,7.54580067130926e-11,1.62223281401829e-08,14.516139603586,"","down"
"PLP2",-1.12814896394309,6.12845662475672,-7.74025738804402,8.04423961905337e-11,1.70357785007087e-08,14.4553086304787,"","down"
"TBC1D1",-1.04000898748722,5.96793589382254,-7.68615833161787,1.00457742284857e-10,2.0961689783527e-08,14.2406397097931,"","down"
"HYDIN",-1.33730989059197,4.97282121666971,-7.66753864853285,1.08440841412235e-10,2.21493904716857e-08,14.1628208866641,"","down"
"S100A8",-2.12298189494273,5.58313359097776,-7.66567987208084,1.09271783284093e-10,2.21493904716857e-08,14.1568338303553,"","down"
"PPA1",1.35135873079584,6.76813521157503,7.64669067554388,1.1813385516925e-10,2.35204286155871e-08,14.0729775642948,"","up"
"CNTN1",2.08323379561463,6.15431212820504,7.64419455077182,1.19350966264167e-10,2.35204286155871e-08,14.0523118354201,"","up"
"EIF2B4",1.30172240249596,6.2674790343251,7.63691921960488,1.229703661988e-10,2.39017332328051e-08,14.0349982834552,"","up"
"GSX2",-1.55235272812564,5.05746916669918,-7.6186278720232,1.32561980038833e-10,2.5417863983392e-08,13.9689362557401,"","down"
"ONECUT1",-1.1126230106132,5.08681742310141,-7.60979173534233,1.37459711906362e-10,2.6005544696525e-08,13.9351345559053,"","down"
"PCSK1",-1.61595065052564,5.22166073097265,-7.60082128874429,1.42616836823822e-10,2.63639513413862e-08,13.8946894069052,"","down"
"GAREM2",1.31034837166859,5.65418017860564,7.6000481119394,1.43070283549703e-10,2.63639513413862e-08,13.8886456692347,"","up"
"TBL2",-1.06508910831728,5.47374644426977,-7.59622445275061,1.4533401512268e-10,2.64377479560988e-08,13.8815696288623,"","down"
"KCNA6",-1.02300952341691,5.47761515818322,-7.57118223976743,1.61070625379315e-10,2.88059600407621e-08,13.7835273999324,"","down"
"MPP6",-1.50361364855141,5.37134611644673,-7.56916063230151,1.62412911640071e-10,2.88059600407621e-08,13.7756566641365,"","down"
"TPPP",1.51907885548992,6.21227021336412,7.55321523122484,1.73399348100421e-10,3.02500183726835e-08,13.7099359244686,"","up"
"S100A9",-2.96034763763857,5.98286440435849,-7.54827630871347,1.76950562050372e-10,3.02500183726835e-08,13.6864887740976,"","down"
"FAM171B",1.28249359572895,6.15728419878989,7.54923339678245,1.76256762253708e-10,3.02500183726835e-08,13.6768047625732,"","up"
"PTX3",-1.2060576699962,5.15298034472052,-7.53947775783644,1.83457866877252e-10,3.09890913466825e-08,13.6567959481925,"","down"
"ARSD",-1.46334332798909,5.25072648760467,-7.53450525952432,1.87240611740713e-10,3.1255965176341e-08,13.6320609451137,"","down"
"MAML2",1.09887215129978,5.74246174055275,7.52591054561176,1.93963484605838e-10,3.20017195706074e-08,13.5953933793402,"","up"
"APLN",-1.20939866792988,5.33048740459527,-7.52086220050529,1.98024182811681e-10,3.22961509185626e-08,13.5783773444098,"","down"
"MAD1L1",-1.06843241695344,5.21663861073045,-7.51015790307062,2.06917347851599e-10,3.3363071007572e-08,13.5382439312108,"","down"
"CHCHD10",-1.52523951768289,5.94453638020098,-7.4999095286936,2.15805182563035e-10,3.44051655661449e-08,13.5003857793913,"","down"
"BCL3",-1.26136936584486,5.22254157861147,-7.48297255380821,2.31336958717946e-10,3.64715567472104e-08,13.4308348888371,"","down"
"VGF",-2.22803715740768,6.17496383561741,-7.47687445591315,2.37198309263447e-10,3.69846902213083e-08,13.406821950042,"","down"
"HSPB6",-1.33707832114386,5.67103447912666,-7.45382356062716,2.6072550797702e-10,4.02112416596298e-08,13.316782975428,"","down"
"ECM2",-1.79958392171254,5.38913701373629,-7.44497261285115,2.70366209079014e-10,4.12497434475498e-08,13.2736378702214,"","down"
"FMOD",-1.47359898111976,5.50253144166007,-7.41740451534719,3.0273428356114e-10,4.51791082246197e-08,13.1719869164567,"","down"
"ATP8A1",1.71955397258007,5.56593958475045,7.41781015830304,3.02231045463905e-10,4.51791082246197e-08,13.1703731167308,"","up"
"GSAP",-1.34281581943256,5.43891589389479,-7.41504906533036,3.05673013571322e-10,4.51791082246197e-08,13.1580075386934,"","down"
"IL1RAP",-1.58843836041955,5.87202124712772,-7.39540999641504,3.3131036523231e-10,4.81495090967812e-08,13.0815270131662,"","down"
"NRBP1",1.23494803719906,6.21581012135532,7.39449409457656,3.32557043589017e-10,4.81495090967812e-08,13.0806183577314,"","up"
"TMEM132B",-1.21792715205625,5.82757432415212,-7.38481827850206,3.46016710562614e-10,4.95922333956862e-08,13.0432323788787,"","down"
"SGIP1",1.36106303686857,5.33043318746232,7.37601855656821,3.58729154939234e-10,5.09000797943279e-08,13.0079225866108,"","up"
"ENKD1",-0.996698943223055,5.41463539999988,-7.36691395250106,3.72372840784753e-10,5.23128538405432e-08,12.9696194766588,"","down"
"LDB1",1.22447440686831,6.25601021050161,7.36015272647979,3.82838845905065e-10,5.32558861230095e-08,12.9446265188214,"","up"
"EHD2",-1.21632292933676,4.98181273892558,-7.34909338229045,4.00594596646889e-10,5.49168419746945e-08,12.8970008853873,"","down"
"KIF3C",0.941300325059149,6.14971944241325,7.3479238531565,4.02519667726282e-10,5.49168419746945e-08,12.8862576484261,"","up"
"CAVIN3",-1.09446319876409,5.15219418316637,-7.33740441511819,4.20255166614641e-10,5.67904815151918e-08,12.8500039057218,"","down"
"RAB34",-1.26929315904702,5.7953258562976,-7.3133160982262,4.63859821682255e-10,6.20915755646181e-08,12.7526503859044,"","down"
"DCT",2.0651509040649,5.25996640531577,7.30746230359608,4.75121002945629e-10,6.30045972971544e-08,12.732440994399,"","up"
"JAM3",1.2637324565165,6.40659569474476,7.29410700497988,5.0184465239439e-10,6.59321645631852e-08,12.6862140381069,"","up"
"CAST",-0.983608251182323,5.29660626460255,-7.28742952256569,5.1576325455195e-10,6.71391267783268e-08,12.6468776576845,"","down"
"TP53I3",1.3578535283778,5.34618210834202,7.27986201919916,5.32003087318606e-10,6.86235618723973e-08,12.6246167173227,"","up"
"TMEM176A",-1.46758158596803,5.36875813841682,-7.27459093001581,5.4361525739587e-10,6.94897016863963e-08,12.5974913641473,"","down"
"CAV2",-1.93440373384507,5.88606264284971,-7.26545832847248,5.64335977647417e-10,7.14943141682071e-08,12.5593149392826,"","down"
"FZD7",-1.26853748725199,5.25483868850203,-7.24850504197292,6.04911907077067e-10,7.59565933585532e-08,12.4926299597244,"","down"
"ALDH7A1",-0.962851707827444,5.57754529702376,-7.23732829745738,6.33240975959431e-10,7.86773033782418e-08,12.4548652795436,"","down"
"ATP5F1C",1.26564948077577,6.95586011930456,7.2335118628415,6.43214263998594e-10,7.86773033782418e-08,12.4448848541644,"","up"
"STK10",-1.30809657987123,5.55842451792693,-7.23448149438752,6.40665628674213e-10,7.86773033782418e-08,12.4405528262018,"","down"
"AHNAK2",-1.10530322958543,5.00647072869576,-7.21645896250872,6.8972650553854e-10,8.36455503169772e-08,12.3717864268116,"","down"
"COL5A1",-1.8658760818323,5.24472543945399,-7.20069787087765,7.35692169274863e-10,8.84638660156019e-08,12.2954358791425,"","down"
"FOXJ1",-1.60367861308541,5.56767159702232,-7.19321555925561,7.58570634389464e-10,9.04483927004378e-08,12.2754396522418,"","down"
"CDK18",1.59143705898796,5.90853496004596,7.18762429030616,7.76128836105957e-10,9.17707671292286e-08,12.2600849565385,"","up"
"CLIC1",-1.90231143724875,6.7789293701674,-7.18200475892116,7.94184107343746e-10,9.26245794687194e-08,12.244431623173,"","down"
"VAMP5",-1.0308996686472,5.52986788534215,-7.18132216686122,7.96405574401563e-10,9.26245794687194e-08,12.2275142026679,"","down"
"CAV1",-2.3614445939877,6.31687447231181,-7.17255846904195,8.25483162618041e-10,9.52258584909543e-08,12.1929322097301,"","down"
"CFAP99",-1.12779711556968,4.89089799080728,-7.16711171399619,8.44086203871696e-10,9.65866060220605e-08,12.1742021057815,"","down"
"PAFAH1B2",0.995235074093431,7.2453188538407,7.16162963749865,8.63231950431942e-10,9.79871851574306e-08,12.16306818563,"","up"
"JMJD1C",1.30276774145053,6.23041648305828,7.15446803310256,8.88897042727992e-10,9.98053597683608e-08,12.1344122978225,"","up"
"TRBC1",-1.3802903808203,5.19516316735047,-7.15325541554828,8.93317407187386e-10,9.98053597683608e-08,12.1175668813633,"","down"
"PHKG1",-1.54714758559655,5.87529451380259,-7.14815112962878,9.12165648020939e-10,1.01114987341946e-07,12.0948224541639,"","down"
"SLC29A4",-1.32499581457604,5.93400731296412,-7.13502435065382,9.62478795120878e-10,1.05865206387365e-07,12.0451798447398,"","down"
"CNGA3",-1.37216372634301,4.99140524533339,-7.12385704642699,1.0074532463297e-09,1.09959647016708e-07,12.0018110282558,"","down"
"CLEC11A",-1.13189074368644,5.50221262779629,-7.10854915757557,1.07252609907379e-09,1.16168494807313e-07,11.9437309686683,"","down"
"LIF",-1.42220366710176,5.07863683532687,-7.08799053018136,1.16655748853732e-09,1.2539609246103e-07,11.8568341129417,"","down"
"NUMA1",1.69060133118565,7.05432630250315,7.0610009336713,1.30258448247798e-09,1.38965197156993e-07,11.768253915858,"","up"
"CTHRC1",-1.48123798801974,5.18465958355398,-7.05387393065866,1.34107018428364e-09,1.42003319737317e-07,11.715708488181,"","down"
"NGFR",-1.22010627801736,5.37236344132003,-7.04196781000808,1.40790685703361e-09,1.47976225144073e-07,11.6762970411738,"","down"
"OLIG2",2.95336923135681,7.53821401774503,7.02512877039103,1.50813931456827e-09,1.57345505400068e-07,11.6223042746166,"","up"
"PLAUR",-1.67889069638325,4.91838753579614,-7.003851282375,1.64501836436212e-09,1.70373471327986e-07,11.5247505605553,"","down"
"NNMT",-1.77172240466817,5.75241857195011,-7.00065881267796,1.66659697475797e-09,1.71357568658266e-07,11.5099535329669,"","down"
"CCDC146",-1.34654740400935,4.92461882195218,-6.98962915192214,1.74334205297634e-09,1.77958851724326e-07,11.4735682651866,"","down"
"NCF1",-1.94235002808217,5.73762753993031,-6.97449893573556,1.85437718237271e-09,1.87941127433474e-07,11.4046172870767,"","down"
"KIF9",-1.03960704030314,5.31368744262851,-6.95403208313719,2.01586473252624e-09,2.02858898509325e-07,11.3316231898532,"","down"
"WWTR1",-1.87698253256645,6.39211219726115,-6.9342501078739,2.18524258079328e-09,2.18354978724478e-07,11.2629230304411,"","down"
"IER5L",-1.39075647980343,5.70210060837806,-6.92666272553302,2.25390450626758e-09,2.23640916359655e-07,11.2241054181694,"","down"
"PLEKHA7",-1.12730043837013,4.99470063769127,-6.92268743392709,2.29073225371574e-09,2.25716666305366e-07,11.2129265891366,"","down"
"RPA3",-0.950018361069182,5.97735038159964,-6.91664023720019,2.34790669836097e-09,2.29754814779612e-07,11.192094991722,"","down"
"NXPH1",-1.16277628954125,5.65179212711419,-6.89783139940412,2.53498002478914e-09,2.46361860080363e-07,11.1225033906796,"","down"
"CLDN12",-0.897776626853712,5.13547919338161,-6.88386432401946,2.68343249229641e-09,2.5901512675642e-07,11.048590506523,"","down"
"P2RX7",1.20242306796662,5.87587929444876,6.87259239291501,2.80952547579238e-09,2.67546019973276e-07,11.0289230168522,"","up"
"ANXA1",-2.79121570120834,6.95228852656096,-6.87314193301895,2.80324349074247e-09,2.67546019973276e-07,11.0180112183791,"","down"
"PDGFA",-1.27198388553003,5.29250424492735,-6.85804794629401,2.98097935313857e-09,2.81980773611221e-07,10.9417795614055,"","down"
"TAGLN2",-2.32673089426878,7.29354038672639,-6.84821502637442,3.10275421894493e-09,2.91556156374898e-07,10.9312190077366,"","down"
"TRIM2",0.896196583209215,6.41615433350052,6.83387752600011,3.28924242555197e-09,3.05039612916059e-07,10.8782407848507,"","up"
"NAALADL2",-1.03319579322243,5.53280546610615,-6.83779885046987,3.23715664981848e-09,3.02184313843911e-07,10.8758889617867,"","down"
"MBOAT2",1.24599793187245,6.19098860081052,6.82628502368922,3.39247404894004e-09,3.12332744166766e-07,10.8487508728212,"","up"
"LY6H",-1.4893763236777,5.69562098716943,-6.82488138076386,3.41190889744511e-09,3.12332744166766e-07,10.8398960573255,"","down"
"B3GNT5",-1.13774026426652,5.16334190388672,-6.82281984122792,3.44065405174085e-09,3.12945130385583e-07,10.8127347137814,"","down"
"ANGPT2",-1.27011214813049,5.11501892001907,-6.79893497512965,3.79179346559426e-09,3.42686353396924e-07,10.7178357804748,"","down"
"SLC2A10",-1.32741251492822,4.92470756847779,-6.79529759146037,3.84831007490541e-09,3.44171090552723e-07,10.7021976761329,"","down"
"BMPER",-1.38483424609646,5.48054191930168,-6.79475996723187,3.8567343292609e-09,3.44171090552723e-07,10.6992620318738,"","down"
"HOXD10",-1.40441923684203,5.04958796601159,-6.78694854654017,3.98122535399224e-09,3.53060040923724e-07,10.6776712703601,"","down"
"DLL3",2.08601304694661,6.59623315064813,6.76971078579819,4.27027196548067e-09,3.71723244896964e-07,10.6264565241762,"","up"
"HAS2",-1.28954709374041,5.43244563593164,-6.77288135183641,4.21558341468782e-09,3.69227858462997e-07,10.6162657847322,"","down"
"COL14A1",-1.4368591273768,5.09652165649162,-6.75372309891227,4.55698206113134e-09,3.94262307715808e-07,10.5419034769256,"","down"
"ZBTB44",0.82806039922246,5.45625556543996,6.74570936418193,4.70781946825822e-09,4.02405123103108e-07,10.5332173382839,"","up"
"CD180",-1.34142138924125,5.29479536029968,-6.74858080192888,4.65320960731457e-09,4.00147824958706e-07,10.5146263537097,"","down"
"CD58",-1.25262166845433,5.59741084289632,-6.74171951893854,4.78475951791682e-09,4.0653265149534e-07,10.4926495068331,"","down"
"SELENOI",1.06078135178652,5.42522488900338,6.72256840728318,5.17183997396541e-09,4.34220339589321e-07,10.4439553271594,"","up"
"RAC2",-1.74061435607706,5.79400763779475,-6.73049150204665,5.0080587883236e-09,4.22972298497164e-07,10.4422753530164,"","down"
"SAMD9L",-1.1443067466354,5.31754741214484,-6.71642940560385,5.30239544526394e-09,4.42562876310883e-07,10.3901887816537,"","down"
"ADAM15",1.55972060448921,10.6418822455767,6.78117437842357,4.07581142594809e-09,3.5920303306073e-07,10.3565182916171,"","up"
"HECTD1",0.709267207417056,5.63109246753258,6.69784004201553,5.7180556526006e-09,4.69099077873434e-07,10.3414693561342,"","up"
"FREM2",-1.16175623472459,5.0464746033429,-6.70279407206574,5.60421606751502e-09,4.65018840830237e-07,10.3323127469117,"","down"
"PDLIM4",-1.48925949086216,5.62074518960031,-6.69777734915825,5.71951092198915e-09,4.69099077873434e-07,10.3139637247133,"","down"
"POSTN",-1.18437397721318,5.03280233932402,-6.69490320686915,5.78662450286158e-09,4.718759486845e-07,10.3046964943172,"","down"
"VASN",-1.48269550900261,4.60520913938666,-6.69343541569558,5.8212001668247e-09,4.71982909526147e-07,10.2928847796327,"","down"
"CARNS1",1.63240509482525,5.3826414416964,6.66970868882618,6.40948502576153e-09,5.13808943675313e-07,10.2351131438096,"","up"
"PMEPA1",-0.999121965002498,5.54455968308982,-6.67415435679065,6.29492850221755e-09,5.07492843852073e-07,10.2309482923024,"","down"
"SNTB1",-0.924073243423832,5.44374553653333,-6.66829290839254,6.44640043837374e-09,5.13865032697106e-07,10.2016223505986,"","down"
"MYOF",-1.30124526262518,5.15517805769891,-6.66329052281997,6.57853519596869e-09,5.21468356958657e-07,10.1767577510572,"","down"
"FXYD6",1.58089459071708,7.4083178492363,6.64583238711885,7.06113534643543e-09,5.56613607947624e-07,10.1443969173633,"","up"
"GSDME",-1.19314438296023,5.10068579278307,-6.63931949066763,7.25005221275837e-09,5.68177935254675e-07,10.0866296466316,"","down"
"CAVIN1",-1.28920119659132,5.12219424070271,-6.63803411214267,7.28792615521537e-09,5.68177935254675e-07,10.0792746763418,"","down"
"C9orf64",-1.07457433228111,5.38770037923212,-6.63612547278408,7.34452779478402e-09,5.69461775301588e-07,10.0713995929992,"","down"
"TUBB4A",2.41445193756612,7.0173792180169,6.61631187274392,7.95855482620067e-09,6.10399645561953e-07,10.0281377140778,"","up"
"MRC2",-1.30631077162421,5.4218859797359,-6.61976784115009,7.8478948059259e-09,6.05183583702623e-07,10.0165011267602,"","down"
"OLIG1",2.32464134469939,7.69691442940844,6.60684946408283,8.26954191092994e-09,6.30841560076263e-07,9.99483221593351,"","up"
"AQP9",-1.31492242378698,5.02949137607495,-6.6013546170234,8.45564615977432e-09,6.41589108882556e-07,9.94545660669468,"","down"
"IGDCC4",-1.20991999273915,5.77629534966768,-6.59036966666692,8.84026463151161e-09,6.67204866258075e-07,9.89833153664503,"","down"
"MEOX2",-1.53157798737806,5.08298546392093,-6.58661077802251,8.97582884571955e-09,6.7385203963976e-07,9.87699879479698,"","down"
"BZW2",-0.726378414455362,6.00453454130969,-6.57277432847294,9.4928810797804e-09,7.08918366531601e-07,9.84277432431688,"","down"
"STAC2",-1.73948593363687,5.32438908608036,-6.56911376040261,9.63455472463398e-09,7.1573139784205e-07,9.8082359287134,"","down"
"PHYHIPL",1.56550256919035,6.76733436546745,6.55958924653682,1.001310139549e-08,7.30525717146029e-07,9.80550591112212,"","up"
"SF3B2",1.40494641952459,6.65100298255302,6.55893489164788,1.00396444318469e-08,7.30525717146029e-07,9.80418786503362,"","up"
"PTGS1",-1.53890279771434,5.13152327065739,-6.56337542919304,9.86088335329311e-09,7.28729551561854e-07,9.78606558999871,"","down"
"RGN",-1.1476547160389,5.18698022979433,-6.56104122015124,9.95445280068167e-09,7.30525717146029e-07,9.7847811804279,"","down"
"USP54",1.42087767710494,6.08873126361189,6.54114298266944,1.07887666249185e-08,7.77065023558216e-07,9.74077941940582,"","up"
"SURF1",-0.781450396844892,5.72397777421507,-6.54783808498614,1.05005677165942e-08,7.60166098626303e-07,9.73527608928995,"","down"
"ITGA2",-0.952819163474334,5.08425475318854,-6.53859631293719,1.09004427368165e-08,7.81143343397418e-07,9.69966881170807,"","down"
"GYG2",-1.27941265506137,5.14400370989515,-6.53576932268021,1.10257569981029e-08,7.86153095708952e-07,9.68156852964845,"","down"
"GRWD1",-0.903477022204659,5.48811257573163,-6.53387500823225,1.11105276672167e-08,7.88236385350686e-07,9.67751912118357,"","down"
"AEBP1",-2.42498576403261,6.45277977953281,-6.53020846808014,1.12764494655343e-08,7.96027569484904e-07,9.65478623798842,"","down"
"APBB2",1.21246043472769,6.28203746676291,6.51798660928292,1.18475075525529e-08,8.32199429025609e-07,9.64877986627667,"","up"
"TMEM220",-1.04368593044997,4.76765697694714,-6.51281992276472,1.20974733048372e-08,8.45571668582929e-07,9.59236150390114,"","down"
"ANG",-1.14169245363319,5.16531420701758,-6.4946482722368,1.30189664904027e-08,9.0552017417806e-07,9.52294462833083,"","down"
"TAF1D",1.05447916921188,6.49090324867963,6.47079427002683,1.43352133422054e-08,9.84797385634625e-07,9.46915259372961,"","up"
"CCDC82",0.840949140406154,5.8534148865052,6.465960344957,1.46176326908035e-08,9.97161491585627e-07,9.4478327955225,"","up"
