"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"ZNF786",-0.160778471306334,5.62258798520788,-0.640659962357874,0.524560455553184,0.970306618026052,-5.4833848940702,"","non"
"RFLNB",0.224554360037186,5.47054758383759,0.818168589601043,0.416999004216474,0.956791537973408,-5.48338578869726,"","non"
"SOCS6",-0.16520828470351,5.77330068986848,-0.858019599200354,0.394824098289668,0.947928833015631,-5.48346905327219,"","non"
"CTSL",-0.304163847818712,6.51448773475101,-0.882787879772002,0.381418830329084,0.944272664599186,-5.48355512101541,"","non"
"NDUFA12",-0.204370347738685,5.95107324943044,-0.819839468126359,0.416054323157129,0.956015350814009,-5.48366684341696,"","non"
"CCR7",0.338252613573313,5.32277897581176,0.776375081544792,0.441049062198462,0.958918302356078,-5.48366894491454,"","non"
"TAF1D",-0.160216264369004,6.4632921998881,-0.789735586023752,0.43327311816292,0.958396272530637,-5.48372928957281,"","non"
"UQCR11",-0.407339709669708,7.19493669323278,-0.788931104468781,0.433739013522321,0.958396272530637,-5.48378618798022,"","non"
"IQSEC2",0.23718299730636,4.94641697146996,0.811642230992143,0.420701328206473,0.957657960822682,-5.48383071706386,"","non"
"C6",0.297962361296388,5.56767158754258,0.956994397291098,0.343003795424898,0.936519324345282,-5.48391659636555,"","non"
"YPEL5",0.137524221853683,6.31051561903169,0.893060949560767,0.375944091635214,0.942887715774942,-5.48418153084857,"","non"
"GLRA3",0.364185573374542,5.01212527705024,0.945261161470449,0.348902651452456,0.937071362118053,-5.48420334164924,"","non"
"DMWD",0.209908643908571,6.76226905242577,0.871392399172075,0.387550313344178,0.945678966707414,-5.48421373912514,"","non"
"FUT3",0.352363373058162,5.10975779009649,0.836906598318885,0.406479575189723,0.953632298118763,-5.48441276848864,"","non"
"POR",0.205909021852526,6.37086003927586,0.85493498818227,0.396513876916245,0.948659332416657,-5.48446309157211,"","non"
"ARHGEF4",0.345731498215344,4.52614304352485,0.927918972241314,0.357742098259923,0.940551471474092,-5.48448962033673,"","non"
"HAGH",0.180790712506412,6.03649414882355,0.852142462450499,0.39804751658811,0.949048239469877,-5.48479911103051,"","non"
"CABCOCO1",0.256642264867868,4.81717878042388,0.719394303311563,0.475122774975768,0.96204345855283,-5.48486429965772,"","non"
"MRGPRX1",0.391891841157432,4.92453136135113,0.815130496742535,0.41872001211592,0.95734703600683,-5.48493377236856,"","non"
"L3HYPDH",0.233817156732068,5.68449281589212,0.714655114286869,0.47802227257944,0.962070103622117,-5.48501596998029,"","non"
"CTBP1",-0.300099672092504,7.1207386055856,-0.754291766381844,0.454080618997512,0.960948407097602,-5.48503588520096,"","non"
"AP1M1",-0.204721258559429,6.46290429210801,-0.792859834854462,0.431466614659268,0.958396272530637,-5.48504664871931,"","non"
"MFSD1",-0.302016551806917,6.00901420319293,-0.898750290385131,0.372933708194357,0.942887715774942,-5.48510661009613,"","non"
"C1QTNF1",0.361274129631553,5.32976092084724,0.858682738159921,0.394461410691442,0.947928833015631,-5.48525979641717,"","non"
"CEP290",0.19843670462729,5.08019292071431,0.774692298708003,0.442034261662886,0.959062730973808,-5.48533894686735,"","non"
"CHMP7",0.166114245717258,5.73806793904218,0.873426767258564,0.386451183674822,0.945678966707414,-5.48534905877224,"","non"
"SLC16A11",0.296687005686578,5.22471941940131,0.872153797558936,0.387138715090929,0.945678966707414,-5.48536702153204,"","non"
"C20orf203",0.308789361335501,4.9232633982377,0.793632724355691,0.431020408617238,0.958396272530637,-5.48541466707895,"","non"
"CFHR1",-0.295098519810781,5.73946025473437,-0.655660285728643,0.514936813299152,0.969928554177817,-5.48547884465345,"","non"
"FTCD",0.288529238326436,4.84036290298087,0.718987110389728,0.47537151025264,0.96204345855283,-5.48579516775915,"","non"
"ABHD3",-0.199993977595337,5.1119704121897,-0.776894901796257,0.440744990987964,0.958880030371576,-5.48582860361992,"","non"
"CEPT1",-0.127193948827466,5.68487459402297,-0.650532238159867,0.518216125707978,0.969928554177817,-5.48587314537656,"","non"
"SSX2IP",0.154175568189749,5.38277734912453,0.544915084449525,0.58814434694405,0.981679295409678,-5.48590614933001,"","non"
"CHD4",-0.201062452628165,7.09396452914575,-0.658458063363769,0.513152363220923,0.969928554177817,-5.48594711744249,"","non"
"PTH1R",0.286748586871108,5.70589233249402,0.881398845005481,0.382162922978001,0.944272664599186,-5.48597113847578,"","non"
"H3C15",-0.278853228530028,6.87483688693815,-0.647925685850221,0.519887228164587,0.969928554177817,-5.48598578228214,"","non"
"GHDC",0.229910650659614,5.02884736518118,0.807218967699549,0.423221847214137,0.958396272530637,-5.48600104633605,"","non"
