"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"NGRN",-0.384284806619863,6.26973381023136,-1.61069250036875,0.113364937263932,0.433801266137521,-4.71462480895218,"","non"
"ZNRF3",-0.25800807592216,5.48196839022605,-1.70692488188838,0.0938646418357274,0.403531744101243,-4.71525641122691,"","non"
"TCTN2",-0.376336416016728,5.4307948757546,-1.70705657314763,0.0938399834401019,0.403531744101243,-4.71537766165932,"","non"
"LRRC29",-0.328091747376381,4.85648766404559,-1.72026862954354,0.0913931530249213,0.398602552460435,-4.71564776332371,"","non"
"RBFOX3",-0.527242062041679,5.03311938980456,-1.68111324018327,0.0988019667888299,0.411839338063075,-4.71570308649643,"","non"
"NPIPB6",0.881854978741821,7.77482983272032,1.50140373900305,0.139363241628973,0.46980875159741,-4.71590588874433,"","non"
"ACAN",-0.349323242458566,4.84216854513657,-1.70562529766284,0.0941082681028317,0.404147159839915,-4.7160615459018,"","non"
"PPWD1",-0.250411357282831,5.67566642065917,-1.69406428248909,0.0962985992350796,0.408240461471928,-4.71667571537856,"","non"
"PSMD6",0.248934387069484,6.18419186296892,1.64863229110891,0.105316170043253,0.42165691472735,-4.71691940513095,"","non"
"ATP6V0E1",0.41440902355439,6.34915077247935,1.67808848688137,0.0993942752138067,0.412973754321729,-4.71714611623238,"","non"
"MAZ",-0.494514342561335,9.51876423720949,-1.38999317694911,0.170515241632792,0.507403813971127,-4.71765020454681,"","non"
"CENPE",0.379465831943013,4.93913336781388,1.67973532968518,0.0990714291522515,0.412235926170468,-4.71765337014334,"","non"
"SUSD5",-0.518879520869223,4.75392662742459,-1.74515419354828,0.0869277883720278,0.390010146546458,-4.71771602236307,"","non"
"TOPBP1",0.38439706657589,5.76079895072314,1.65582027774645,0.103845133279593,0.419635150246726,-4.71813571637973,"","non"
"GTSE1",0.361343484769082,4.94445165388897,1.69892843753703,0.0953719797101136,0.4064983538921,-4.71845516589574,"","non"
"HSP90B1",0.395936215698348,6.6136127241664,1.64963377453943,0.105110199369505,0.421544723936713,-4.71858944691931,"","non"
"LAT2",-0.415498009215013,5.43547126282885,-1.7420064102071,0.0874824049530931,0.390537913252772,-4.71874488769001,"","non"
"SPINDOC",-0.32761314060092,5.36599550835142,-1.65207205979303,0.104610103776785,0.421178721945478,-4.71962269788843,"","non"
"ELF2",0.265614083478886,5.774407506527,1.67886613103185,0.0992417188183501,0.412574702093354,-4.72028137846207,"","non"
"RPL17",0.375056569776458,8.7983409803586,1.44449209288157,0.154662709836242,0.487965055415703,-4.72107957496451,"","non"
"MMS22L",0.389151746429322,4.90691881533843,1.70295535642296,0.094610425518585,0.405282686974153,-4.72150426702232,"","non"
