"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"KCNE4",0.573932717368306,5.11681005469937,2.09529352756893,0.0402016444342347,0.367066366072944,-4.32851489996532,"","non"
"C7orf26",0.293652680536542,5.82947255669125,2.04466109686358,0.0451044400798928,0.383915357104739,-4.32925045761696,"","non"
"PNMA3",-0.401037970305056,5.41022092559745,-2.07407195854211,0.0421972181956443,0.372528137405446,-4.32975041052955,"","non"
"ZNF428",0.673570671062937,7.3330736441889,2.0244386123005,0.0472023460617638,0.390462944944218,-4.33057142018802,"","non"
"TBCE",0.282083729848545,5.45569794821283,2.08394412911797,0.0412584509038028,0.369814377684181,-4.33078557109514,"","non"
"LCORL",0.359385720357227,5.73663156541477,2.05654751594399,0.0439092847192388,0.378940870492561,-4.33282049377372,"","non"
"CSTF3",0.349236280222401,6.94397063890071,2.03129290888065,0.0464820434470221,0.388189355191169,-4.33364082444202,"","non"
"RAD51",0.501134364617577,4.98025422908077,2.10161073842832,0.039623659915643,0.363896511678355,-4.33395937931471,"","non"
"AVL9",0.382445028187351,5.12807715973954,2.08258900113888,0.0413862309744116,0.370166585908713,-4.33531178648184,"","non"
"C1orf198",-0.372694070413286,6.15601479286634,-2.02644025430391,0.0469910106799006,0.389958958291899,-4.33605928871439,"","non"
"NDUFA7",0.342367486969923,6.47331548349148,2.04313020847075,0.0452603912896579,0.384781121635085,-4.33759414477945,"","non"
"USP13",0.398728593061175,5.04990364202186,2.09196332490309,0.0405092740742554,0.367737105838219,-4.33772114336204,"","non"
"CCDC142",0.364847199060875,5.27709495580831,2.07365281675527,0.042237481663356,0.372528137405446,-4.33875348048313,"","non"
"COA5",0.270913324716767,6.22925164342711,2.04889684126025,0.0446753614857002,0.382198405759218,-4.33893930972215,"","non"
"LETMD1",-0.308025538338884,6.26522274749722,-2.03325232021055,0.0462778827523542,0.388083261449854,-4.33959254530896,"","non"
"SLC25A18",-0.648031910958684,5.68083225709615,-2.07544408654394,0.0420656418031626,0.372439885031361,-4.3399086201423,"","non"
"ST3GAL1",-0.386022240032248,5.48889645311996,-2.07761888494609,0.0418578238881846,0.37212535246985,-4.34057991812698,"","non"
"PCGF2",0.38235705360087,5.74944155382383,2.06164230933208,0.0434054565474488,0.376016421842415,-4.34205884458487,"","non"
"CASP4",-0.428376582750271,5.22807147194194,-2.10203235861192,0.0395853427476629,0.363780070107895,-4.34290011564749,"","non"
"SCRT1",0.633224439983053,5.26611089460641,2.06621391286248,0.0429576322986002,0.374401624499286,-4.3439239872193,"","non"
"SRGN",-0.748011199979077,6.78097320698745,-2.02267854616801,0.0473888515109916,0.390597861361136,-4.34688540879133,"","non"
"ATP5ME",0.576540437601376,7.4203854047741,2.02109762320637,0.0475569146869847,0.390838818055639,-4.34697332726885,"","non"
"MYCBP",0.404438010419664,5.18673735515504,2.08739282056592,0.0409348035106589,0.368525121862523,-4.34786516427062,"","non"
"CCDC25",-0.372801266935841,5.51549474354986,-2.06827593340582,0.042756953615986,0.374091704501819,-4.34834511853541,"","non"
"ZNF587",-0.541037870563724,8.50249708482136,-1.96829034756924,0.0534729878883652,0.408585582583059,-4.34845264600894,"","non"
"PDPK1",-0.351280567805061,5.96315461343279,-2.07266219584755,0.0423327746987265,0.372849000745022,-4.34861042707354,"","non"
"GALNT16",-0.523262513228292,4.98132620903521,-2.0922377089067,0.0404838506375856,0.367737105838219,-4.34924602162982,"","non"
"RASL10A",-0.455190661641642,5.56796530128094,-2.04745849264415,0.0448206683708293,0.382417596821225,-4.35112201372764,"","non"
"TRIB3",0.621768288918215,4.80722774052838,2.09161928867723,0.0405411708210137,0.367737105838219,-4.35127772743622,"","non"
"DENND4C",-0.369235247878838,5.83795935603925,-2.08917285485762,0.0407686172976047,0.367750861843568,-4.35175445760606,"","non"
"WDR54",0.35987942485413,5.3970124883458,2.07475922155267,0.0421312705174189,0.372478125469055,-4.35231664360568,"","non"
"PDK3",-0.30462891685497,5.27402606528816,-2.07446585583641,0.0421594100714146,0.372478125469055,-4.35343634869196,"","non"
"C8orf74",-0.47393978560677,6.23909470599922,-2.0451089582685,0.0450589043624223,0.383757979590882,-4.35372093852044,"","non"
"PTN",0.588632539578393,8.61206819005911,1.97320611230343,0.052896883680918,0.407067302897666,-4.35389950092065,"","non"
"POLR2A",0.572015474221919,6.57083248915266,2.03268765084271,0.0463366389765313,0.388189355191169,-4.35584968692582,"","non"
"H1-7",-0.326816239028649,6.09377500275381,-2.04052640756557,0.0455267090380432,0.385890055191811,-4.35598108688393,"","non"
"EPHX2",-0.551881524176073,5.31343880790533,-2.07233226338831,0.0423645539552007,0.372897429324034,-4.35664614574758,"","non"
"PPP1CA",0.402940253432625,6.14068989914961,2.0571009072805,0.0438543157068146,0.378727258407786,-4.3572562893773,"","non"
"HOXD11",-0.527321474547132,5.32293547377068,-2.06794438633346,0.0427891653687668,0.374091704501819,-4.35762833920027,"","non"
"NR2C1",-0.42938651889371,5.8652174270318,-2.0247441819932,0.0471700308523689,0.390462944944218,-4.35945372827775,"","non"
"RHEB",0.427547494219203,7.07937035111329,2.01790032409379,0.0478983788200645,0.391666733713617,-4.36013525583594,"","non"
"DCHS1",-0.420775245226781,5.71401381293526,-2.03148951539591,0.0464615230632798,0.388189355191169,-4.36302036562529,"","non"
"PURG",-0.380217459355227,5.32741020704217,-2.06650331081148,0.0429294185977791,0.374401624499286,-4.36361955093454,"","non"
"SLC39A3",0.272464679673598,5.71437973099209,2.0488868609364,0.0446763683283714,0.382198405759218,-4.36524793343765,"","non"
"ZNF639",0.26191740265186,6.20441639467447,2.01972570311976,0.0477031750263058,0.390838818055639,-4.36553771381394,"","non"
"FBXO9",-0.311202932341526,5.31703118245255,-2.08951453711279,0.0407367844931708,0.367750861843568,-4.36645190021755,"","non"
"UBE2M",0.342565976668314,6.03601722071313,2.04920519258951,0.0446442638075451,0.382198405759218,-4.3676123916994,"","non"
"BCAT2",-0.51318056114544,5.64809494592348,-2.07034785052019,0.0425561298507026,0.37319463933969,-4.36771281015037,"","non"
"ZFAND2A",0.363882373512943,5.66413612107481,2.04797895751832,0.0447680421715286,0.382198405759218,-4.36827375586968,"","non"
"AKAP5",-0.514340428326139,5.00135257006281,-2.06250751253498,0.0433203945700032,0.37589884099477,-4.37009545742569,"","non"
"G6PD",0.414877678091001,5.8346631325816,2.04024308991257,0.0455557682938842,0.385904953028014,-4.37071746648502,"","non"
"IRX1",-0.473466158459581,5.15906597491229,-2.09108304982248,0.0405909307940725,0.367737105838219,-4.37083031545424,"","non"
"FCF1",-0.729005815265847,9.19435380338304,-1.92986041547819,0.0581644307821369,0.422805024256952,-4.37170631687962,"","non"
"ZBTB33",0.298085706360423,5.61438677962241,2.03137103723485,0.046473888032201,0.388189355191169,-4.37297232576887,"","non"
"SP1",-0.27998672875686,6.25826680620063,-2.0094034995408,0.0488160912495806,0.395102416114446,-4.37308819129542,"","non"
"TRAPPC6A",0.401959709815024,5.06267750169903,2.08916817021033,0.0407690538924471,0.367750861843568,-4.3733946583646,"","non"
"WDR76",0.429340986170511,4.61169440492803,2.07576309214915,0.0420351026344868,0.372439885031361,-4.37503305694728,"","non"
"PAPOLA",-0.31355343215436,5.6459402661207,-2.08242097970085,0.0414020982336407,0.370166585908713,-4.37584565179423,"","non"
"CSF1",-0.51491068451168,5.41449225487802,-2.07151132939382,0.0424437164162056,0.37314712902767,-4.37598825074136,"","non"
"BTBD11",-0.575416161236221,4.94979834133887,-2.07149265368388,0.0424455187998209,0.37314712902767,-4.37649171354668,"","non"
"TIGD2",0.382957039435792,4.95126563751273,2.05990135152938,0.0435770558625321,0.376791496425026,-4.37774669493551,"","non"
"C9orf72",-0.4195956256426,5.38137273581158,-2.06326923411827,0.0432456257584416,0.37575754128819,-4.38065661685891,"","non"
"ZNF883",-0.356433331276626,5.73281874499214,-2.03830380290544,0.0457551066876204,0.386837256478528,-4.38099264169743,"","non"
"MAFK",-0.422583764818021,5.51648100938167,-2.06971645676958,0.0426172419510207,0.373499719606568,-4.38215348923352,"","non"
"PKD1",0.408600730871059,7.47727568811871,1.99116083235883,0.050837594752683,0.40051895166342,-4.3831733005697,"","non"
"ZFAND6",0.285653748420983,5.71882053029163,2.03640387582792,0.0459511286242525,0.387489233596181,-4.38473128218327,"","non"
"SHFL",-0.370516864051337,6.23148875862775,-2.0308189468674,0.0465315443379477,0.388374166241847,-4.38527868219555,"","non"
"TRIM28",0.532295382643601,7.04164764798578,2.00652807080842,0.049130061011337,0.395102416114446,-4.38547827365279,"","non"
"UQCRQ",0.443531708055528,7.40121342814882,1.98840599981029,0.0511490198562519,0.401530987868925,-4.38554598814712,"","non"
